x1 x2 y x1train x2train ytrain
1.9269466513705225 335.6514030343795 460.97456881198616 3.5087857881151168 329.41951850493683 563.995159745692
5.0400091935969416 762.7592533321613 152.02491882301513 3.4757641810929565 332.49421678262706 601.1265456058134
4.8562702255724135 403.8609255896842 2310.6817390261795 1.9181983315203848 790.817 190.66832758906008
5.313732995435409 570.6225783455425 417.86601967402777 2.612052803584249 688.3639999999999 415.79602947716756
0.9315150995818512 723.9739999999998 110.0324973959345 4.796465191382201 505.713 2446.617512155791
1.9285887034219025 452.1541950828761 2098.401983738252 3.4560508756687653 546.130251631326 1083.5817553919708
5.0733728931940405 685.5205967281893 353.73285265337057 4.102839144235452 767.4549999999998 222.45061076494858
4.1066649651223175 762.5840000000002 201.68879146974254 4.952383937935363 779.6542034678188 194.7056370414361
4.978499655512874 782.1805821056334 263.7480672785128 2.7326792675668443 661.465812462548 221.32839970368155
4.2787742347137545 647.6859999999998 338.2578325109856 0.942008472733267 675.942 136.60729148038615
4.549825843329503 598.21 295.2473391377725 0.9315150995818512 723.04 132.85406018245848
3.473001054201 320.42014531274367 500.21854755705397 5.053650265702412 319.90736662415367 374.18610896043833
1.9158383304716855 338.3484773521518 747.7113408533452 8.296110140629567 644.1640703368753 699.7047448468629
6.356975176494446 803.306 290.10437711172614 2.4929043242416946 688.3209999999998 462.56877099448235
6.3936251892941325 551.508683937474 2863.0487316364197 3.4376945195413087 621.191254805379 471.77064330824
4.178436729917007 542.0922781614212 2443.611273281113 4.110015429636398 701.7570000000002 360.9147242538088
3.4449063540813136 337.2630353828175 1032.7414171732585 10.170940211214377 320.353 842.2434142666591
2.4929043242416946 685.341 441.766838897782 1.192333366452792 519.438 1600.5336374327896
0.9026325155145276 768.9689999999999 129.77590914758622 4.128404001757824 712.2230000000001 259.5940331616004
7.721922608986111 777.1063244692978 424.241345050408 2.58539756409085 689.385 217.16483314350918
4.188423316081936 786.7230000000001 234.89305140836498 2.9435460445051 338.59887745265667 916.5719978682783
6.391586000603867 630.8213122369071 686.0824251559428 6.320251135622968 803.28 213.1827316199382
4.791370737949206 722.845 228.8889709600497 1.990371613339169 713.905 273.2692933507449
4.246995159400754 648.923 299.06661990037674 4.723222606086988 674.988 440.22194584546537
10.199676079087327 312.48900000000003 485.98212057160765 4.094040460197538 525.7657455668466 2220.24574541756
4.1649862308467 537.8246965561576 2266.194981803472 4.021694963952728 350.9900122030736 1057.9886051059734
9.837513718220936 734.3 482.567348455474 4.695490953652302 526.433675418592 2781.839484365813
2.7743365177540054 586.373 177.56486207325298 10.08579271049018 792.812 395.97074931296385
4.021694963952728 352.10116155185096 1318.9360680294892 1.944388724633288 382.7331269010558 1643.970662385654
2.9501453957506936 514.2089002955771 2456.640988018427 5.080046195316363 673.8906277599924 388.5924436777268
7.769124400602894 738.5716458648119 518.681402193012 10.150222390541558 517.73 3576.5116335772673
3.4115121221229385 525.0847969826726 2233.288754306289 5.142440271510458 648.4179665822866 507.04134923380656
2.8731137732759886 629.8151437672348 384.7384499257607 4.080443010696799 803.012 228.3230330099225
8.087753120562937 724.1039999999999 936.3689828947405 7.639421095450742 786.1039399201517 213.73316893694627
2.4403428937219944 337.74748444685025 739.5328247649893 5.167255094505778 641.3699919869631 390.48684108022206
6.397642569069252 791.7189999999998 253.05220675433688 1.8836161249092545 349.3118069027417 1365.1449374457186
6.307106197019688 792.915 466.4413382479101 3.448772054216457 314.82035700770814 500.82862576932297
2.6805286830498147 542.5628853459511 2134.067811390906 10.234780115564108 332.951 1302.3984082609406
2.9555066561300563 331.43875248530395 1003.2856211785713 9.76333339904143 639.8209999999998 984.0061911153723
4.116552738158586 797.045 281.5801340804441 4.803055713019744 349.58099999999996 1702.1781346845587
3.3863833937576335 686.1659999999998 235.89740301037045 1.8923762958984447 325.3576378005497 282.81514698085783
4.040662372978692 713.5718730144989 499.9634555725727 5.490336006105614 692.8489999999998 336.92799809124136
2.609047785766369 687.6659999999998 343.25080625004045 5.0881685225222135 792.3893058954901 195.60594838665742
6.363675922985608 733.3530000000002 206.55703275971473 6.264902728037282 655.5108469655434 550.4731636161133
2.7931220133172467 558.514 725.1822576054007 7.721320248063499 794.6052260403734 295.71101651269333
0.942008472733267 674.758 145.31732010913862 4.180461067796512 613.1826584381906 606.1229314702314
3.381687586571417 461.1456083948429 2279.3850811900857 10.485738139235703 586.3059547299056 3185.0630809092363
8.2668826658258 693.3539999999999 625.5443447831558 2.4201642973060395 350.03897802521385 1576.0972090197051
8.280073566461557 792.258 534.6319230886884 2.971246788388375 335.23198404773103 590.0574880133645
5.071585306972768 315.67477710494467 422.27753254900904 4.131036690534524 791.2429999999998 189.73428881446517
6.4995514622003485 647.7130000000001 485.4923566532746 0.9039830441590396 646.9 199.59872977953967
3.8049793074746794 645.4069999999998 306.2405800521253 1.9184569204951107 336.785931312444 1041.548402036241
5.255402334305917 532.4319632504692 2801.1336383939033 10.205532821256707 331.316 1719.642976635847
4.976027641463451 759.0770872463795 159.01411636550628 4.934869320486298 313.58136470964763 164.65971473550962
2.9031194907229434 338.419066179482 1426.139151229526 4.0433248016742604 530.6242212194902 1649.3515032407174
4.9959805326422915 317.04287229297705 514.2101069676455 5.053488623801357 783.4437608270309 288.7981092180363
2.446558170772169 340.6209280039177 836.1831112674197 3.4707487020527297 501.98102423905226 2892.2884757804322
8.228235123350622 800.182 323.3800202310787 4.149869238451872 774.295 121.81949075016969
10.165232036283216 378.466 3378.7005771912764 5.022832283298037 741.8993846315745 217.77377054202552
10.568003120719236 589.02720508777 2573.994156093072 1.5884341720708968 591.043 205.76911724025632
2.047609673493977 684.9929999999998 328.9548121406639 5.0929221170833 787.2135726164857 200.1427416317877
8.082233652827835 742.5310000000001 543.659031690432 2.9432046914832077 315.9388910099812 328.6851665657317
4.936804227585443 312.7600884403437 505.6977695783365 2.4215271946259413 534.658014109381 2535.36153893487
3.3872963855178884 533.5397427626217 2364.769720690617 9.71941106116184 316.931 741.4004099485456
0.9497851502612422 638.17 190.3414081256239 10.205532821256707 331.196 1790.7466672321136
