x y ytrue
-0.1 -0.04167578474054706 0.0
-0.09899497487437187 -0.0056266827226329474 0.0
-0.09798994974874373 -0.21361960956684542 0.0
-0.09698492462311559 0.16402708084049888 0.0
-0.09597989949748745 -0.17934355851948633 0.0
-0.09497487437185931 -0.08417473656562041 0.0
-0.09396984924623115 0.050288141715804285 0.0
-0.09296482412060302 -0.12452880866072316 0.0
-0.09195979899497488 -0.1057952218862339 0.0
-0.09095477386934674 -0.09090076149268494 0.0
-0.0899497487437186 0.05514540445464244 0.0
-0.08894472361809046 0.22922080128149577 0.0
-0.08793969849246232 0.004153939299840346 0.0
-0.08693467336683418 -0.11179254451135168 0.0
-0.08592964824120604 0.05390583205807889 0.0
-0.0849246231155779 -0.0596159699806467 0.0
-0.08391959798994975 -0.0019130496521151477 0.0
-0.0829145728643216 0.11750012195002911 0.0
-0.08190954773869347 -0.07478709492938625 0.0
-0.08090452261306533 0.0009025250973325124 0.0
-0.07989949748743719 -0.0878107893240342 0.0
-0.07889447236180905 -0.015643417038462365 0.0
-0.07788944723618091 0.025657045200129566 0.0
-0.07688442211055277 -0.09887790487696219 0.0
-0.07587939698492463 -0.033882196602919634 0.0
-0.07487437185929649 -0.02361840308526013 0.0
-0.07386934673366835 -0.06376550124843013 0.0
-0.07286432160804021 -0.11876122863852843 0.0
-0.07185929648241207 -0.14212172273041268 0.0
-0.07085427135678392 -0.015349519567694914 0.0
-0.06984924623115578 -0.026905696021601352 0.0
-0.06884422110552764 0.22313667888866046 0.0
-0.0678391959798995 -0.24347675765210441 0.0
-0.06683417085427136 0.011272650481664892 0.0
-0.06582914572864322 0.037044453666323425 0.0
-0.06482412060301507 0.13596338626725962 0.0
-0.06381909547738693 0.05018572067813133 0.0
-0.06281407035175879 -0.0844213703829862 0.0
-0.061809045226130656 9.76147159609348e-07 0.0
-0.060804020100502516 0.05423525721490291 0.0
-0.05979899497487437 -0.031350819699340886 0.0
-0.05879396984924623 0.07710117380694115 0.0
-0.05778894472361809 -0.18680906545637635 0.0
-0.05678391959798995 0.1731184665980468 0.0
-0.05577889447236181 0.1467678010573413 0.0
-0.05477386934673367 -0.03356773385238475 0.0
-0.053768844221105526 0.06113407795737174 0.0
-0.052763819095477386 0.0047970591868188375 0.0
-0.05175879396984925 -0.08291352890147788 0.0
-0.05075376884422111 0.008771021840833141 0.0
-0.04974874371859297 0.10003658865506951 0.0
-0.04874371859296482 -0.038109251751535 0.0
-0.04773869346733668 -0.037566942307899365 0.0
-0.04673366834170854 -0.007447076289398099 0.0
-0.0457286432160804 0.04334963300765709 0.0
-0.04472361809045226 0.12783792302718683 0.0
-0.043718592964824124 -0.06346793051793624 0.0
-0.04271356783919598 0.05083962426834318 0.0
-0.04170854271356784 0.021611600626368202 0.0
-0.0407035175879397 -0.18586123861234977 0.0
-0.03969849246231156 -0.04193164821526889 0.0
-0.03869346733668342 -0.013232889843674336 0.0
-0.03768844221105527 -0.003957023969360571 0.0
-0.036683417085427134 0.032600343338698066 0.0
-0.035678391959798994 -0.20403230487287152 0.0
-0.034673366834170855 0.004625552314169691 0.0
-0.033668341708542715 -0.06776755773280416 0.0
-0.032663316582914576 -0.1439439026738618 0.0
-0.031658291457286436 0.052429643001034865 0.0
-0.030653266331658297 0.07352795760652026 0.0
-0.029648241206030143 -0.06532502677920357 0.0
-0.028643216080402004 0.08424562815713402 0.0
-0.027638190954773864 -0.038151648176508624 0.0
-0.026633165829145725 0.006648900914614487 0.0
-0.025628140703517585 -0.10987389469960565 0.0
-0.024623115577889446 0.15844870563956764 0.0
-0.023618090452261306 -0.26594494563834886 0.0
-0.022613065326633167 -0.009145262289065814 0.0
-0.021608040201005027 0.06951196050469914 0.0
-0.020603015075376888 -0.20334665461226137 0.0
-0.019597989949748734 -0.018946926471238083 0.0
-0.018592964824120595 -0.007721866535295716 0.0
-0.017587939698492455 0.08247030054369817 0.0
-0.016582914572864316 0.12482129205970341 0.0
-0.015577889447236176 -0.04038922693379395 0.0
-0.014572864321608037 -0.1384518666535865 0.0
-0.013567839195979897 0.13672354239271245 0.0
-0.012562814070351758 0.12178856330562904 0.0
-0.011557788944723618 -0.04620053481533805 0.0
-0.010552763819095479 0.03508884940877463 0.0
-0.00954773869346734 0.0381866234126697 0.0
-0.008542713567839186 0.05662754414424562 0.0
-0.007537688442211046 0.0204207978914112 0.0
-0.006532663316582907 0.14066962416613704 0.0
-0.005527638190954767 -0.1737959504384568 0.0
-0.004522613065326628 0.10408239533907289 0.0
-0.0035175879396984883 0.03804719702150005 0.0
-0.0025125628140703488 -0.021713526874487937 0.0
-0.0015075376884422093 0.11735314984949535 0.0
-0.0005025125628140698 -0.23436031909999622 0.0
0.0005025125628140698 4.116152149074077 4.0
0.0015075376884422093 4.0386078047603595 4.0
0.0025125628140703626 3.886686672632302 4.0
0.003517587939698502 4.043309255465669 4.0
0.004522613065326642 3.9695913561198686 4.0
0.005527638190954781 4.258529486806455 4.0
0.006532663316582921 4.183533272286483 4.0
0.00753768844221106 4.044068987241511 4.0
0.0085427135678392 3.9280746158573323 4.0
0.00954773869346734 3.9416585405420994 4.0
0.010552763819095479 3.9674950371618216 4.0
0.011557788944723618 3.94397654937622 4.0
0.012562814070351758 3.90977539319295 4.0
0.013567839195979911 3.9409027724530556 4.0
