x,y
3.999016399143052,0.7592451921206238
0.42139408807592815,1.8259373395356695
-6.0637468270529915,1.0044640536665432
9.743684060550986,-0.993184431500556
-9.834515458101416,0.9881430076395917
0.8941868963801021,1.4591913771832592
2.994362090691247,0.9595110037632153
-0.07438365104553668,2.002905179950298
9.031259611749718,-1.0088540939287554
7.000376847754822,-0.9555479936692213
5.036470208537434,-0.044922713735057955
8.591546835528668,-1.007411133814936
-1.4954223270937366,1.1166345346453381
-5.829632322481215,1.000651202663374
8.745790262868155,-0.9925773956006259
-6.372765636296873,0.9990843217557779
5.556294108371276,-0.49923970564067316
-9.358029138775946,1.010213972989457
9.256687328042776,-1.0075257692658988
-2.698191610141338,1.0071110406098502
0.9709355345469675,1.4172819514954933
9.794995696755006,-1.0134026268465974
-8.319005176685685,0.9967931503039591
9.273545190275467,-0.9972367036358262
3.4791107282718983,0.8977331314242808
-2.4149289520302464,1.0260875251535446
-4.690008460760053,0.9898308418814031
6.764955946222674,-0.9405831306022019
-3.2009741350176935,1.007587937682945
8.37365357945891,-1.0079946069753005
-2.547147224944699,1.0093948636125347
-9.314229928582654,1.0086117479748082
-2.340439293869516,1.019338284344932
-8.58232997398823,1.0098751840262497
-1.932469398086079,1.032981375040939
9.936803485265298,-0.9975559281294916
-6.195721049593792,0.9967034359652562
-7.740339671888401,1.0027799502509809
7.138139587808979,-0.9761158456801549
-8.134908629514365,0.9961868783519677
6.786822598067264,-0.9409263094608034
5.988100493240633,-0.7615261982963033
-6.0433318600407855,0.9981592216010822
3.7744022005907993,0.8356694164697422
3.755054702694256,0.8709802499337678
6.559089203687375,-0.9088700453860472
-2.7524361348290505,1.000111741302905
-8.124117606034517,1.0028763879381275
5.312212311498923,-0.2905012964299087
8.970803596954397,-0.9873421766070264
2.979959395104734,0.9714701620711308
-8.663962048775458,0.9997529905622533
-2.8152240987582573,1.0126267672493223
3.7184175554667824,0.8637107340717338
-4.265951841815701,1.0023956248487882
-1.1337918422370805,1.285458952020893
-2.9598262463432317,0.9942834782763265
-4.717100749452195,0.9797025413843049
1.0400594316002891,1.3467913188857465
3.8056271925858525,0.8234783966333914
0.7849286106902476,1.5549839098749147
0.20566137476601476,1.9588274388670959
-7.110485914364528,1.0116630923258214
-9.06028667679765,1.0142427638341311
2.09657893956901,1.007781320821104
-9.680526707005159,0.9997217460861306
-4.406036906935141,1.0093546000652889
4.833371264692936,0.14362991678853138
5.746138795685562,-0.6164462759911167
-8.928562607600197,1.0127443678488575
-3.6026399734734653,0.9907776811452748
-2.8018039562729484,0.9824724727309107
7.844596540516321,-0.9994007481995648
7.3617161039832695,-0.9809144239289725
4.341325740063455,0.5899262437936542
6.653021284486684,-0.9141367246929372
-6.691091409672616,1.019885903241312
-9.204129882244448,1.0013262852835616
4.985646693796946,-0.004828264328461805
-5.57199898812486,0.9944463580818229
7.994062385648295,-0.9883507508832556
8.64253795631437,-0.9901229298515305
3.9888391453595773,0.7706823122406733
5.918783822803428,-0.7267914923749315
4.094172532438829,0.7268520013956942
8.352053675111929,-1.019224511647953
-0.8619904635628561,1.4617965653483116
-5.653258214686345,1.0082116647955053
-3.052072214768038,0.9980090703153089
3.396821329585279,0.9177731812807466
6.634621306837886,-0.9213046933143715
-9.437921603176726,1.0029672707775703
8.871590543520867,-0.9962479170597017
0.09310214099919278,1.9945563545223992
9.538038953108089,-1.0040640188924743
-3.053853736802128,1.0056531861605522
0.9847436092323729,1.3743516964767308
-7.392908596590091,0.994725126453291
-8.697569227591364,0.9924606234553365
9.271561261896931,-1.0032396968917587
5.149440136269154,-0.15037334886617534
-4.855126337182676,0.9992720597384236
7.823081722233123,-0.9776097809285546
-8.25173391246398,0.9928310610067622
-6.607486598691699,1.0042237618313805
9.996996807011644,-1.003141509272067
-4.017122244666796,0.9920199212801541
-4.583152992837909,0.996867918206268
-4.388660341525212,1.0049775295130772
7.067712996152164,-0.9720514201410934
9.411530923476139,-0.9973368599954054
-9.611257921767258,0.9932160699849388
-7.006053007397006,1.0073676618780565
7.131644353150826,-0.9578762645339799
2.766977921416272,0.9781146282664475
9.433677775729425,-0.9922123843025151
